,datetime,00060_Mean,site_no
31422,1998-10-12 00:00:00+00:00,0.0,01463500
31423,1998-10-13 00:00:00+00:00,0.0,01463500
31424,1998-10-14 00:00:00+00:00,0.0,01463500
31425,1998-10-15 00:00:00+00:00,0.0,01463500
31426,1998-10-16 00:00:00+00:00,0.0,01463500
31427,1998-10-17 00:00:00+00:00,0.0,01463500
31428,1998-10-18 00:00:00+00:00,0.0,01463500
31429,1998-10-19 00:00:00+00:00,0.0,01463500
31430,1998-10-20 00:00:00+00:00,0.0,01463500
31431,1998-10-21 00:00:00+00:00,0.0,01463500
31432,1998-10-22 00:00:00+00:00,0.0,01463500
31433,1998-10-23 00:00:00+00:00,0.0,01463500
31434,1998-10-24 00:00:00+00:00,0.0,01463500
31435,1998-10-25 00:00:00+00:00,0.0,01463500
31436,1998-10-26 00:00:00+00:00,0.0,01463500
31437,1998-10-27 00:00:00+00:00,0.0,01463500
31438,1998-10-28 00:00:00+00:00,0.0,01463500
31439,1998-10-29 00:00:00+00:00,0.0,01463500
31440,1998-10-30 00:00:00+00:00,0.0,01463500
31441,1998-10-31 00:00:00+00:00,0.0,01463500
31442,1998-11-01 00:00:00+00:00,0.0,01463500
31443,1998-11-02 00:00:00+00:00,0.0,01463500
31444,1998-11-03 00:00:00+00:00,0.0,01463500
31445,1998-11-04 00:00:00+00:00,0.0,01463500
31446,1998-11-05 00:00:00+00:00,0.0,01463500
31447,1998-11-06 00:00:00+00:00,0.0,01463500
31448,1998-11-07 00:00:00+00:00,0.0,01463500
31449,1998-11-08 00:00:00+00:00,0.0,01463500
31450,1998-11-09 00:00:00+00:00,0.0,01463500
31451,1998-11-10 00:00:00+00:00,0.0,01463500
31452,1998-11-11 00:00:00+00:00,0.0,01463500
31453,1998-11-12 00:00:00+00:00,0.0,01463500
31454,1998-11-13 00:00:00+00:00,0.0,01463500
31455,1998-11-14 00:00:00+00:00,0.0,01463500
31456,1998-11-15 00:00:00+00:00,0.0,01463500
31457,1998-11-16 00:00:00+00:00,0.0,01463500
31458,1998-11-17 00:00:00+00:00,0.0,01463500
31459,1998-11-18 00:00:00+00:00,0.0,01463500
31460,1998-11-19 00:00:00+00:00,0.0,01463500
31461,1998-11-20 00:00:00+00:00,0.0,01463500
31462,1998-11-21 00:00:00+00:00,0.0,01463500
31463,1998-11-22 00:00:00+00:00,0.0,01463500
31464,1998-11-23 00:00:00+00:00,0.0,01463500
31465,1998-11-24 00:00:00+00:00,0.0,01463500
31466,1998-11-25 00:00:00+00:00,0.0,01463500
31467,1998-11-26 00:00:00+00:00,0.0,01463500
31468,1998-11-27 00:00:00+00:00,0.0,01463500
31469,1998-11-28 00:00:00+00:00,0.0,01463500
31470,1998-11-29 00:00:00+00:00,0.0,01463500
31471,1998-11-30 00:00:00+00:00,0.0,01463500
31472,1998-12-01 00:00:00+00:00,0.0,01463500
31473,1998-12-02 00:00:00+00:00,0.0,01463500
31474,1998-12-03 00:00:00+00:00,0.0,01463500
31475,1998-12-04 00:00:00+00:00,0.0,01463500
31476,1998-12-05 00:00:00+00:00,0.0,01463500
31477,1998-12-06 00:00:00+00:00,0.0,01463500
31478,1998-12-07 00:00:00+00:00,0.0,01463500
31479,1998-12-08 00:00:00+00:00,0.0,01463500
31480,1998-12-09 00:00:00+00:00,0.0,01463500
31481,1998-12-10 00:00:00+00:00,0.0,01463500
31482,1998-12-11 00:00:00+00:00,0.0,01463500
31483,1998-12-12 00:00:00+00:00,0.0,01463500
31484,1998-12-13 00:00:00+00:00,0.0,01463500
31485,1998-12-14 00:00:00+00:00,0.0,01463500
31486,1998-12-15 00:00:00+00:00,0.0,01463500
31487,1998-12-16 00:00:00+00:00,0.0,01463500
31488,1998-12-17 00:00:00+00:00,0.0,01463500
31489,1998-12-18 00:00:00+00:00,0.0,01463500
31490,1998-12-19 00:00:00+00:00,0.0,01463500
31491,1998-12-20 00:00:00+00:00,0.0,01463500
31492,1998-12-21 00:00:00+00:00,0.0,01463500
31493,1998-12-22 00:00:00+00:00,0.0,01463500
31494,1998-12-23 00:00:00+00:00,0.0,01463500
31495,1998-12-24 00:00:00+00:00,0.0,01463500
31496,1998-12-25 00:00:00+00:00,0.0,01463500
31497,1998-12-26 00:00:00+00:00,0.0,01463500
31498,1998-12-27 00:00:00+00:00,0.0,01463500
31499,1998-12-28 00:00:00+00:00,0.0,01463500
31500,1998-12-29 00:00:00+00:00,0.0,01463500
31501,1998-12-30 00:00:00+00:00,0.0,01463500
31502,1998-12-31 00:00:00+00:00,0.0,01463500
31503,1999-01-01 00:00:00+00:00,0.0,01463500
31504,1999-01-02 00:00:00+00:00,0.0,01463500
31505,1999-01-03 00:00:00+00:00,0.0,01463500
31506,1999-01-04 00:00:00+00:00,0.0,01463500
31507,1999-01-05 00:00:00+00:00,0.0,01463500
31508,1999-01-06 00:00:00+00:00,0.0,01463500
31509,1999-01-07 00:00:00+00:00,0.0,01463500
31510,1999-01-08 00:00:00+00:00,0.0,01463500
31511,1999-01-09 00:00:00+00:00,0.0,01463500
31512,1999-01-10 00:00:00+00:00,0.0,01463500
31513,1999-01-11 00:00:00+00:00,0.0,01463500
31514,1999-01-12 00:00:00+00:00,0.0,01463500
31515,1999-01-13 00:00:00+00:00,0.0,01463500
31516,1999-01-14 00:00:00+00:00,0.0,01463500
31517,1999-01-15 00:00:00+00:00,0.0,01463500
31518,1999-01-16 00:00:00+00:00,0.0,01463500
31519,1999-01-17 00:00:00+00:00,0.0,01463500
31520,1999-01-18 00:00:00+00:00,0.0,01463500
31521,1999-01-19 00:00:00+00:00,0.005137808647104,01463500
31522,1999-01-20 00:00:00+00:00,0.0,01463500
31523,1999-01-21 00:00:00+00:00,0.0,01463500
31524,1999-01-22 00:00:00+00:00,0.0,01463500
31525,1999-01-23 00:00:00+00:00,0.0,01463500
31526,1999-01-24 00:00:00+00:00,0.0,01463500
31527,1999-01-25 00:00:00+00:00,0.075599184378816,01463500
31528,1999-01-26 00:00:00+00:00,0.07877973258892801,01463500
31529,1999-01-27 00:00:00+00:00,0.02813561878176,01463500
31530,1999-01-28 00:00:00+00:00,0.00489315109248,01463500
31531,1999-01-29 00:00:00+00:00,0.0,01463500
31532,1999-01-30 00:00:00+00:00,0.0,01463500
31533,1999-01-31 00:00:00+00:00,0.0,01463500
31534,1999-02-01 00:00:00+00:00,0.0,01463500
31535,1999-02-02 00:00:00+00:00,0.0,01463500
31536,1999-02-03 00:00:00+00:00,0.0,01463500
31537,1999-02-04 00:00:00+00:00,0.0,01463500
31538,1999-02-05 00:00:00+00:00,0.0,01463500
31539,1999-02-06 00:00:00+00:00,0.0,01463500
31540,1999-02-07 00:00:00+00:00,0.0,01463500
31541,1999-02-08 00:00:00+00:00,0.0,01463500
31542,1999-02-09 00:00:00+00:00,0.0,01463500
31543,1999-02-10 00:00:00+00:00,0.0,01463500
31544,1999-02-11 00:00:00+00:00,0.0,01463500
31545,1999-02-12 00:00:00+00:00,0.0,01463500
31546,1999-02-13 00:00:00+00:00,0.0,01463500
31547,1999-02-14 00:00:00+00:00,0.0,01463500
31548,1999-02-15 00:00:00+00:00,0.0,01463500
31549,1999-02-16 00:00:00+00:00,0.0,01463500
31550,1999-02-17 00:00:00+00:00,0.0,01463500
31551,1999-02-18 00:00:00+00:00,0.0,01463500
31552,1999-02-19 00:00:00+00:00,0.0,01463500
31553,1999-02-20 00:00:00+00:00,0.0,01463500
31554,1999-02-21 00:00:00+00:00,0.0,01463500
31555,1999-02-22 00:00:00+00:00,0.0,01463500
31556,1999-02-23 00:00:00+00:00,0.0,01463500
31557,1999-02-24 00:00:00+00:00,0.0,01463500
31558,1999-02-25 00:00:00+00:00,0.0,01463500
31559,1999-02-26 00:00:00+00:00,0.0,01463500
31560,1999-02-27 00:00:00+00:00,0.0,01463500
31561,1999-02-28 00:00:00+00:00,0.0,01463500
31562,1999-03-01 00:00:00+00:00,0.0,01463500
31563,1999-03-02 00:00:00+00:00,0.0,01463500
31564,1999-03-03 00:00:00+00:00,0.0,01463500
31565,1999-03-04 00:00:00+00:00,0.0,01463500
31566,1999-03-05 00:00:00+00:00,0.0,01463500
31567,1999-03-06 00:00:00+00:00,0.0,01463500
31568,1999-03-07 00:00:00+00:00,0.0,01463500
31569,1999-03-08 00:00:00+00:00,0.0,01463500
31570,1999-03-09 00:00:00+00:00,0.0,01463500
31571,1999-03-10 00:00:00+00:00,0.0,01463500
31572,1999-03-11 00:00:00+00:00,0.0,01463500
31573,1999-03-12 00:00:00+00:00,0.0,01463500
31574,1999-03-13 00:00:00+00:00,0.0,01463500
31575,1999-03-14 00:00:00+00:00,0.0,01463500
31576,1999-03-15 00:00:00+00:00,0.0,01463500
31577,1999-03-16 00:00:00+00:00,0.0,01463500
31578,1999-03-17 00:00:00+00:00,0.0,01463500
31579,1999-03-18 00:00:00+00:00,0.0,01463500
31580,1999-03-19 00:00:00+00:00,0.0,01463500
31581,1999-03-20 00:00:00+00:00,0.0,01463500
31582,1999-03-21 00:00:00+00:00,0.0,01463500
31583,1999-03-22 00:00:00+00:00,0.006605753974848,01463500
31584,1999-03-23 00:00:00+00:00,0.016392056159808002,01463500
31585,1999-03-24 00:00:00+00:00,0.011009589958080001,01463500
31586,1999-03-25 00:00:00+00:00,0.0,01463500
31587,1999-03-26 00:00:00+00:00,0.0,01463500
31588,1999-03-27 00:00:00+00:00,0.0,01463500
31589,1999-03-28 00:00:00+00:00,0.0,01463500
31590,1999-03-29 00:00:00+00:00,0.0,01463500
31591,1999-03-30 00:00:00+00:00,0.0,01463500
31592,1999-03-31 00:00:00+00:00,0.0,01463500
31593,1999-04-01 00:00:00+00:00,0.0,01463500
31594,1999-04-02 00:00:00+00:00,0.0,01463500
31595,1999-04-03 00:00:00+00:00,0.0,01463500
31596,1999-04-04 00:00:00+00:00,0.0,01463500
31597,1999-04-05 00:00:00+00:00,0.0,01463500
31598,1999-04-06 00:00:00+00:00,0.0,01463500
31599,1999-04-07 00:00:00+00:00,0.0,01463500
31600,1999-04-08 00:00:00+00:00,0.0,01463500
31601,1999-04-09 00:00:00+00:00,0.0,01463500
31602,1999-04-10 00:00:00+00:00,0.0,01463500
31603,1999-04-11 00:00:00+00:00,0.0,01463500
31604,1999-04-12 00:00:00+00:00,0.0,01463500
31605,1999-04-13 00:00:00+00:00,0.0,01463500
31606,1999-04-14 00:00:00+00:00,0.0,01463500
31607,1999-04-15 00:00:00+00:00,0.0,01463500
31608,1999-04-16 00:00:00+00:00,0.0,01463500
31609,1999-04-17 00:00:00+00:00,0.0,01463500
31610,1999-04-18 00:00:00+00:00,0.0,01463500
31611,1999-04-19 00:00:00+00:00,0.0,01463500
31612,1999-04-20 00:00:00+00:00,0.0,01463500
31613,1999-04-21 00:00:00+00:00,0.0,01463500
31614,1999-04-22 00:00:00+00:00,0.0,01463500
31615,1999-04-23 00:00:00+00:00,0.0,01463500
31616,1999-04-24 00:00:00+00:00,0.0,01463500
31617,1999-04-25 00:00:00+00:00,0.0,01463500
31618,1999-04-26 00:00:00+00:00,0.0,01463500
31619,1999-04-27 00:00:00+00:00,0.0,01463500
31620,1999-04-28 00:00:00+00:00,0.0,01463500
31621,1999-04-29 00:00:00+00:00,0.0,01463500
31622,1999-04-30 00:00:00+00:00,0.0,01463500
31623,1999-05-01 00:00:00+00:00,0.0,01463500
31624,1999-05-02 00:00:00+00:00,0.0,01463500
31625,1999-05-03 00:00:00+00:00,0.0,01463500
31626,1999-05-04 00:00:00+00:00,0.0,01463500
31627,1999-05-05 00:00:00+00:00,0.0,01463500
31628,1999-05-06 00:00:00+00:00,0.0,01463500
31629,1999-05-07 00:00:00+00:00,0.0,01463500
31630,1999-05-08 00:00:00+00:00,0.0,01463500
31631,1999-05-09 00:00:00+00:00,0.0,01463500
31632,1999-05-10 00:00:00+00:00,0.0,01463500
31633,1999-05-11 00:00:00+00:00,0.0,01463500
31634,1999-05-12 00:00:00+00:00,0.0,01463500
31635,1999-05-13 00:00:00+00:00,0.0,01463500
31636,1999-05-14 00:00:00+00:00,0.0,01463500
31637,1999-05-15 00:00:00+00:00,0.0,01463500
31638,1999-05-16 00:00:00+00:00,0.0,01463500
31639,1999-05-17 00:00:00+00:00,0.0,01463500
31640,1999-05-18 00:00:00+00:00,0.0,01463500
31641,1999-05-19 00:00:00+00:00,0.0,01463500
31642,1999-05-20 00:00:00+00:00,0.0,01463500
31643,1999-05-21 00:00:00+00:00,0.0,01463500
31644,1999-05-22 00:00:00+00:00,0.0,01463500
31645,1999-05-23 00:00:00+00:00,0.0,01463500
31646,1999-05-24 00:00:00+00:00,0.0,01463500
31647,1999-05-25 00:00:00+00:00,0.0,01463500
31648,1999-05-26 00:00:00+00:00,0.0,01463500
31649,1999-05-27 00:00:00+00:00,0.0,01463500
31650,1999-05-28 00:00:00+00:00,0.0,01463500
31651,1999-05-29 00:00:00+00:00,0.0,01463500
31652,1999-05-30 00:00:00+00:00,0.0,01463500
31653,1999-05-31 00:00:00+00:00,0.0,01463500
31654,1999-06-01 00:00:00+00:00,0.0,01463500
31655,1999-06-02 00:00:00+00:00,0.0,01463500
31656,1999-06-03 00:00:00+00:00,0.0,01463500
31657,1999-06-04 00:00:00+00:00,0.0,01463500
31658,1999-06-05 00:00:00+00:00,0.0,01463500
31659,1999-06-06 00:00:00+00:00,0.0,01463500
31660,1999-06-07 00:00:00+00:00,0.0,01463500
31661,1999-06-08 00:00:00+00:00,0.0,01463500
31662,1999-06-09 00:00:00+00:00,0.0,01463500
31663,1999-06-10 00:00:00+00:00,0.0,01463500
31664,1999-06-11 00:00:00+00:00,0.0,01463500
31665,1999-06-12 00:00:00+00:00,0.0,01463500
31666,1999-06-13 00:00:00+00:00,0.0,01463500
31667,1999-06-14 00:00:00+00:00,0.0,01463500
31668,1999-06-15 00:00:00+00:00,0.0,01463500
31669,1999-06-16 00:00:00+00:00,0.0,01463500
31670,1999-06-17 00:00:00+00:00,0.0,01463500
31671,1999-06-18 00:00:00+00:00,0.0,01463500
31672,1999-06-19 00:00:00+00:00,0.0,01463500
31673,1999-06-20 00:00:00+00:00,0.0,01463500
31674,1999-06-21 00:00:00+00:00,0.0,01463500
31675,1999-06-22 00:00:00+00:00,0.0,01463500
31676,1999-06-23 00:00:00+00:00,0.0,01463500
31677,1999-06-24 00:00:00+00:00,0.0,01463500
31678,1999-06-25 00:00:00+00:00,0.0,01463500
31679,1999-06-26 00:00:00+00:00,0.0,01463500
31680,1999-06-27 00:00:00+00:00,0.0,01463500
31681,1999-06-28 00:00:00+00:00,0.0,01463500
31682,1999-06-29 00:00:00+00:00,0.0,01463500
31683,1999-06-30 00:00:00+00:00,0.0,01463500
31684,1999-07-01 00:00:00+00:00,0.0,01463500
31685,1999-07-02 00:00:00+00:00,0.0,01463500
31686,1999-07-03 00:00:00+00:00,0.0,01463500
31687,1999-07-04 00:00:00+00:00,0.0,01463500
31688,1999-07-05 00:00:00+00:00,0.0,01463500
31689,1999-07-06 00:00:00+00:00,0.0,01463500
31690,1999-07-07 00:00:00+00:00,0.0,01463500
31691,1999-07-08 00:00:00+00:00,0.0,01463500
31692,1999-07-09 00:00:00+00:00,0.0,01463500
31693,1999-07-10 00:00:00+00:00,0.0,01463500
31694,1999-07-11 00:00:00+00:00,0.0,01463500
31695,1999-07-12 00:00:00+00:00,0.0,01463500
31696,1999-07-13 00:00:00+00:00,0.0,01463500
31697,1999-07-14 00:00:00+00:00,0.0,01463500
31698,1999-07-15 00:00:00+00:00,0.0,01463500
31699,1999-07-16 00:00:00+00:00,0.0,01463500
31700,1999-07-17 00:00:00+00:00,0.0,01463500
31701,1999-07-18 00:00:00+00:00,0.0,01463500
31702,1999-07-19 00:00:00+00:00,0.0,01463500
31703,1999-07-20 00:00:00+00:00,0.0,01463500
31704,1999-07-21 00:00:00+00:00,0.0,01463500
31705,1999-07-22 00:00:00+00:00,0.0,01463500
31706,1999-07-23 00:00:00+00:00,0.0,01463500
31707,1999-07-24 00:00:00+00:00,0.0,01463500
31708,1999-07-25 00:00:00+00:00,0.0,01463500
31709,1999-07-26 00:00:00+00:00,0.0,01463500
31710,1999-07-27 00:00:00+00:00,0.0,01463500
31711,1999-07-28 00:00:00+00:00,0.0,01463500
31712,1999-07-29 00:00:00+00:00,0.0,01463500
31713,1999-07-30 00:00:00+00:00,0.0,01463500
31714,1999-07-31 00:00:00+00:00,0.0,01463500
31715,1999-08-01 00:00:00+00:00,0.0,01463500
31716,1999-08-02 00:00:00+00:00,0.0,01463500
31717,1999-08-03 00:00:00+00:00,0.0,01463500
31718,1999-08-04 00:00:00+00:00,0.0,01463500
31719,1999-08-05 00:00:00+00:00,0.0,01463500
31720,1999-08-06 00:00:00+00:00,0.0,01463500
31721,1999-08-07 00:00:00+00:00,0.0,01463500
31722,1999-08-08 00:00:00+00:00,0.0,01463500
31723,1999-08-09 00:00:00+00:00,0.0,01463500
31724,1999-08-10 00:00:00+00:00,0.0,01463500
31725,1999-08-11 00:00:00+00:00,0.0,01463500
31726,1999-08-12 00:00:00+00:00,0.0,01463500
31727,1999-08-13 00:00:00+00:00,0.0,01463500
31728,1999-08-14 00:00:00+00:00,0.0,01463500
31729,1999-08-15 00:00:00+00:00,0.0,01463500
31730,1999-08-16 00:00:00+00:00,0.0,01463500
31731,1999-08-17 00:00:00+00:00,0.0,01463500
31732,1999-08-18 00:00:00+00:00,0.0,01463500
31733,1999-08-19 00:00:00+00:00,0.0,01463500
31734,1999-08-20 00:00:00+00:00,0.0,01463500
31735,1999-08-21 00:00:00+00:00,0.0,01463500
31736,1999-08-22 00:00:00+00:00,0.0,01463500
31737,1999-08-23 00:00:00+00:00,0.0,01463500
31738,1999-08-24 00:00:00+00:00,0.0,01463500
31739,1999-08-25 00:00:00+00:00,0.0,01463500
31740,1999-08-26 00:00:00+00:00,0.0,01463500
31741,1999-08-27 00:00:00+00:00,0.0,01463500
31742,1999-08-28 00:00:00+00:00,0.0,01463500
31743,1999-08-29 00:00:00+00:00,0.0,01463500
31744,1999-08-30 00:00:00+00:00,0.0,01463500
31745,1999-08-31 00:00:00+00:00,0.0,01463500
31746,1999-09-01 00:00:00+00:00,0.0,01463500
31747,1999-09-02 00:00:00+00:00,0.0,01463500
31748,1999-09-03 00:00:00+00:00,0.0,01463500
31749,1999-09-04 00:00:00+00:00,0.0,01463500
31750,1999-09-05 00:00:00+00:00,0.0,01463500
31751,1999-09-06 00:00:00+00:00,0.0,01463500
31752,1999-09-07 00:00:00+00:00,0.0,01463500
31753,1999-09-08 00:00:00+00:00,0.0,01463500
31754,1999-09-09 00:00:00+00:00,0.0,01463500
31755,1999-09-10 00:00:00+00:00,0.0,01463500
31756,1999-09-11 00:00:00+00:00,0.0,01463500
31757,1999-09-12 00:00:00+00:00,0.0,01463500
31758,1999-09-13 00:00:00+00:00,0.0,01463500
31759,1999-09-14 00:00:00+00:00,0.0,01463500
31760,1999-09-15 00:00:00+00:00,0.0,01463500
31761,1999-09-16 00:00:00+00:00,0.0183493165968,01463500
31762,1999-09-17 00:00:00+00:00,0.11963754421113601,01463500
31763,1999-09-18 00:00:00+00:00,0.054313977126528,01463500
31764,1999-09-19 00:00:00+00:00,0.004159178428608,01463500
31765,1999-09-20 00:00:00+00:00,0.0,01463500
31766,1999-09-21 00:00:00+00:00,0.0,01463500
31767,1999-09-22 00:00:00+00:00,0.0,01463500
31768,1999-09-23 00:00:00+00:00,0.0,01463500
31769,1999-09-24 00:00:00+00:00,0.0,01463500
31770,1999-09-25 00:00:00+00:00,0.0,01463500
31771,1999-09-26 00:00:00+00:00,0.0,01463500
31772,1999-09-27 00:00:00+00:00,0.0,01463500
31773,1999-09-28 00:00:00+00:00,0.0,01463500
31774,1999-09-29 00:00:00+00:00,0.0,01463500
31775,1999-09-30 00:00:00+00:00,0.0,01463500
31776,1999-10-01 00:00:00+00:00,0.0,01463500
31777,1999-10-02 00:00:00+00:00,0.0,01463500
31778,1999-10-03 00:00:00+00:00,0.0,01463500
31779,1999-10-04 00:00:00+00:00,0.0,01463500
31780,1999-10-05 00:00:00+00:00,0.0,01463500
31781,1999-10-06 00:00:00+00:00,0.0,01463500
31782,1999-10-07 00:00:00+00:00,0.0,01463500
31783,1999-10-08 00:00:00+00:00,0.0,01463500
31784,1999-10-09 00:00:00+00:00,0.0,01463500
31785,1999-10-10 00:00:00+00:00,0.0,01463500
31786,1999-10-11 00:00:00+00:00,0.0,01463500
31787,1999-10-12 00:00:00+00:00,0.0,01463500
31788,1999-10-13 00:00:00+00:00,0.0,01463500
31789,1999-10-14 00:00:00+00:00,0.0,01463500
31790,1999-10-15 00:00:00+00:00,0.0,01463500
31791,1999-10-16 00:00:00+00:00,0.0,01463500
31792,1999-10-17 00:00:00+00:00,0.0,01463500
31793,1999-10-18 00:00:00+00:00,0.0,01463500
31794,1999-10-19 00:00:00+00:00,0.0,01463500
31795,1999-10-20 00:00:00+00:00,0.0,01463500
31796,1999-10-21 00:00:00+00:00,0.0,01463500
31797,1999-10-22 00:00:00+00:00,0.0,01463500
31798,1999-10-23 00:00:00+00:00,0.0,01463500
31799,1999-10-24 00:00:00+00:00,0.0,01463500
31800,1999-10-25 00:00:00+00:00,0.0,01463500
31801,1999-10-26 00:00:00+00:00,0.0,01463500
31802,1999-10-27 00:00:00+00:00,0.0,01463500
31803,1999-10-28 00:00:00+00:00,0.0,01463500
31804,1999-10-29 00:00:00+00:00,0.0,01463500
31805,1999-10-30 00:00:00+00:00,0.0,01463500
31806,1999-10-31 00:00:00+00:00,0.0,01463500
31807,1999-11-01 00:00:00+00:00,0.0,01463500
31808,1999-11-02 00:00:00+00:00,0.0,01463500
31809,1999-11-03 00:00:00+00:00,0.0,01463500
31810,1999-11-04 00:00:00+00:00,0.0,01463500
31811,1999-11-05 00:00:00+00:00,0.0,01463500
31812,1999-11-06 00:00:00+00:00,0.0,01463500
31813,1999-11-07 00:00:00+00:00,0.0,01463500
31814,1999-11-08 00:00:00+00:00,0.0,01463500
31815,1999-11-09 00:00:00+00:00,0.0,01463500
31816,1999-11-10 00:00:00+00:00,0.0,01463500
31817,1999-11-11 00:00:00+00:00,0.0,01463500
31818,1999-11-12 00:00:00+00:00,0.0,01463500
31819,1999-11-13 00:00:00+00:00,0.0,01463500
31820,1999-11-14 00:00:00+00:00,0.0,01463500
31821,1999-11-15 00:00:00+00:00,0.0,01463500
31822,1999-11-16 00:00:00+00:00,0.0,01463500
31823,1999-11-17 00:00:00+00:00,0.0,01463500
31824,1999-11-18 00:00:00+00:00,0.0,01463500
31825,1999-11-19 00:00:00+00:00,0.0,01463500
31826,1999-11-20 00:00:00+00:00,0.0,01463500
31827,1999-11-21 00:00:00+00:00,0.0,01463500
31828,1999-11-22 00:00:00+00:00,0.0,01463500
31829,1999-11-23 00:00:00+00:00,0.0,01463500
31830,1999-11-24 00:00:00+00:00,0.0,01463500
31831,1999-11-25 00:00:00+00:00,0.0,01463500
31832,1999-11-26 00:00:00+00:00,0.0,01463500
31833,1999-11-27 00:00:00+00:00,0.0,01463500
31834,1999-11-28 00:00:00+00:00,0.0,01463500
31835,1999-11-29 00:00:00+00:00,0.0,01463500
31836,1999-11-30 00:00:00+00:00,0.0,01463500
31837,1999-12-01 00:00:00+00:00,0.0,01463500
31838,1999-12-02 00:00:00+00:00,0.0,01463500
31839,1999-12-03 00:00:00+00:00,0.0,01463500
31840,1999-12-04 00:00:00+00:00,0.0,01463500
31841,1999-12-05 00:00:00+00:00,0.0,01463500
31842,1999-12-06 00:00:00+00:00,0.0,01463500
31843,1999-12-07 00:00:00+00:00,0.0,01463500
31844,1999-12-08 00:00:00+00:00,0.0,01463500
31845,1999-12-09 00:00:00+00:00,0.0,01463500
31846,1999-12-10 00:00:00+00:00,0.0,01463500
31847,1999-12-11 00:00:00+00:00,0.0,01463500
31848,1999-12-12 00:00:00+00:00,0.0,01463500
31849,1999-12-13 00:00:00+00:00,0.0,01463500
31850,1999-12-14 00:00:00+00:00,0.0,01463500
31851,1999-12-15 00:00:00+00:00,0.0,01463500
31852,1999-12-16 00:00:00+00:00,0.0,01463500
31853,1999-12-17 00:00:00+00:00,0.0,01463500
31854,1999-12-18 00:00:00+00:00,0.0,01463500
31855,1999-12-19 00:00:00+00:00,0.0,01463500
31856,1999-12-20 00:00:00+00:00,0.0,01463500
31857,1999-12-21 00:00:00+00:00,0.0,01463500
31858,1999-12-22 00:00:00+00:00,0.0,01463500
31859,1999-12-23 00:00:00+00:00,0.0,01463500
31860,1999-12-24 00:00:00+00:00,0.0,01463500
31861,1999-12-25 00:00:00+00:00,0.0,01463500
31862,1999-12-26 00:00:00+00:00,0.0,01463500
31863,1999-12-27 00:00:00+00:00,0.0,01463500
31864,1999-12-28 00:00:00+00:00,0.0,01463500
31865,1999-12-29 00:00:00+00:00,0.0,01463500
31866,1999-12-30 00:00:00+00:00,0.0,01463500
31867,1999-12-31 00:00:00+00:00,0.0,01463500
31868,2000-01-01 00:00:00+00:00,0.0,01463500
31869,2000-01-02 00:00:00+00:00,0.0,01463500
31870,2000-01-03 00:00:00+00:00,0.0,01463500
31871,2000-01-04 00:00:00+00:00,0.0,01463500
31872,2000-01-05 00:00:00+00:00,0.0,01463500
31873,2000-01-06 00:00:00+00:00,0.0,01463500
31874,2000-01-07 00:00:00+00:00,0.0,01463500
31875,2000-01-08 00:00:00+00:00,0.0,01463500
31876,2000-01-09 00:00:00+00:00,0.0,01463500
31877,2000-01-10 00:00:00+00:00,0.0,01463500
31878,2000-01-11 00:00:00+00:00,0.0,01463500
31879,2000-01-12 00:00:00+00:00,0.0,01463500
31880,2000-01-13 00:00:00+00:00,0.0,01463500
31881,2000-01-14 00:00:00+00:00,0.0,01463500
31882,2000-01-15 00:00:00+00:00,0.0,01463500
31883,2000-01-16 00:00:00+00:00,0.0,01463500
31884,2000-01-17 00:00:00+00:00,0.0,01463500
31885,2000-01-18 00:00:00+00:00,0.0,01463500
31886,2000-01-19 00:00:00+00:00,0.0,01463500
31887,2000-01-20 00:00:00+00:00,0.0,01463500
31888,2000-01-21 00:00:00+00:00,0.0,01463500
31889,2000-01-22 00:00:00+00:00,0.0,01463500
31890,2000-01-23 00:00:00+00:00,0.0,01463500
31891,2000-01-24 00:00:00+00:00,0.0,01463500
31892,2000-01-25 00:00:00+00:00,0.0,01463500
31893,2000-01-26 00:00:00+00:00,0.0,01463500
31894,2000-01-27 00:00:00+00:00,0.0,01463500
31895,2000-01-28 00:00:00+00:00,0.0,01463500
31896,2000-01-29 00:00:00+00:00,0.0,01463500
31897,2000-01-30 00:00:00+00:00,0.0,01463500
31898,2000-01-31 00:00:00+00:00,0.0,01463500
31899,2000-02-01 00:00:00+00:00,0.0,01463500
31900,2000-02-02 00:00:00+00:00,0.0,01463500
31901,2000-02-03 00:00:00+00:00,0.0,01463500
31902,2000-02-04 00:00:00+00:00,0.0,01463500
31903,2000-02-05 00:00:00+00:00,0.0,01463500
31904,2000-02-06 00:00:00+00:00,0.0,01463500
31905,2000-02-07 00:00:00+00:00,0.0,01463500
31906,2000-02-08 00:00:00+00:00,0.0,01463500
31907,2000-02-09 00:00:00+00:00,0.0,01463500
31908,2000-02-10 00:00:00+00:00,0.0,01463500
31909,2000-02-11 00:00:00+00:00,0.0,01463500
31910,2000-02-12 00:00:00+00:00,0.0,01463500
31911,2000-02-13 00:00:00+00:00,0.0,01463500
31912,2000-02-14 00:00:00+00:00,0.0,01463500
31913,2000-02-15 00:00:00+00:00,0.0,01463500
31914,2000-02-16 00:00:00+00:00,0.0,01463500
31915,2000-02-17 00:00:00+00:00,0.0,01463500
31916,2000-02-18 00:00:00+00:00,0.0,01463500
31917,2000-02-19 00:00:00+00:00,0.0,01463500
31918,2000-02-20 00:00:00+00:00,0.0,01463500
